PassengerId,Survived,Title,First_Name,Last_Name,Sex,Age,Binned_Age,SibSp,Parch,Ticket,Pclass,Embarked,HasCabin,Fare,Binned_Fare
1298,0,Mr,William Jeffery,Ware,male,23.0,Young Adult,1,0,28666,2,S,0,10.5,medium
1299,0,Mr,George Dunton,Widener,male,50.0,Adult,1,1,113503,1,C,1,211.5,very high
1300,1,Miss,"Johanna Hannah""""",Riordan,female,28.0,Young Adult,0,0,334915,3,Q,0,7.7208,low
1301,1,Miss,Treasteall,Peacock,female,3.0,Child,1,1,SOTON/OQ 3101315,3,S,0,13.775,medium
1302,1,Miss,Hannah,Naughton,female,28.0,Young Adult,0,0,365237,3,Q,0,7.75,low
1303,1,Mrs,Lillian E Thorpe,Minahan,female,37.0,Adult,1,0,19928,1,Q,1,90.0,very high
1304,1,Miss,Jenny Lovisa,Henriksson,female,28.0,Young Adult,0,0,347086,3,S,0,7.775,low
1305,0,Mr,Woolf,Spector,male,28.0,Young Adult,0,0,A5 3236,3,S,0,8.05,medium
1306,1,Dona,Fermina,Oliva y Ocana,female,39.0,Adult,0,0,PC 17758,1,C,1,108.9,very high
1307,0,Mr,Simon Sivertsen,Saether,male,38.5,Adult,0,0,SOTON/OQ 3101262,3,S,0,7.25,low
1308,0,Mr,Frederick,Ware,male,28.0,Young Adult,0,0,359309,3,S,0,8.05,medium
1309,0,Master,Michael J,Peter,male,28.0,Young Adult,1,1,2668,3,C,0,22.3583,high
